name,class,A,beta,gamma,t_0,tau_rise,tau_fall,extra_sigma,A_green,beta_green,gamma_green,t_0_green,tau_rise_green,tau_fall_green,extra_sigma_green
ZTF18aairuad,SN Ia,31.080596823839173,0.0050478975569592036,11.653148704341906,58944.1782984703,40.56346605377038,288.27508525752137,3.364908591269434,1.0277237782609765,1.0375419050382262,0.9818021194472974,0.9998996340175774,0.9541591569936331,0.5252044881750237,1.5191664992797722
ZTF18aaiykoz,SN Ia,302.04582486850995,0.007961388128280374,109.76563611902064,58961.00940785481,9.835798503486302,14.522589052335883,3.5954180237888966,1.018788664806757,1.031059042413669,0.5671054678300058,0.9997982318920696,0.9763060339176637,0.5162345719059247,1.3650713232100287
ZTF18aajqcue,SLSN-I,39.394382877739076,0.008623163221452335,81.70470704084195,58238.219748567935,20.516668353534,293.85351763703,2.5491391483905277,1.0268826594916485,1.039048368156013,1.0456507899639247,1.0008395845898517,0.9561143340985481,0.5254766964772916,0.5335093204557781
ZTF18aakecej,SN Ia,18.063366892901513,0.008235846968392056,6.235313465595109,58651.58615450246,48.61727178481195,294.01751887092985,3.071624151291598,1.024447133514613,1.0352484751094562,1.021892674238165,0.9999954938786269,0.9455493022008441,0.5213620234090457,1.0706396289967328
ZTF18aaqkcso,SN Ia,880.2159255776994,0.0007553844278563507,11.911579099922998,58620.32531166355,1.969994815103659,25.64617637594141,0.2066796730709995,1.0194791100675358,1.0359842160904482,0.3613678651480521,1.0000090861863091,0.9245856484521628,0.5394723305661514,0.4140801563569478
ZTF18aarbaba,SN Ia,1516.475318395243,0.0068270839214454775,6.9683197655308176,58539.822697529715,10.305885035372501,159.48099445770458,4.387379180147033,1.060986844068049,1.0812613807863891,1.0018001432127674,1.000166067861077,0.9359228860472126,0.5594260459557008,1.3656847190587593
ZTF18aarwxum,SN Ia,21.918308638574697,0.005322413418377672,10.267677465096508,58684.737778193594,4.576302777068396,24.852495967693624,0.16891693162480245,1.0228330123593887,1.035590059263539,0.9264304867875058,1.0000290315488631,0.9499741833561417,0.5228310975404635,0.9251437325313951
ZTF18aasdted,SN Ia,294.05629474050426,0.0047858596688002564,2.8947888866603035,58266.31319488022,0.5833521010915418,27.766914679693713,8.804543741755994,1.0257531127859867,1.035820379763364,1.0052079478017832,0.9978456143226411,0.9498929378752656,0.5169074469081089,4.223953228058402
ZTF18aatgdph,SN Ia,154.57445445251358,0.005288216294159275,13.984028401697746,59261.32173356075,2.9093931688133594,26.90865298633628,3.815074288370708,1.0194168782036086,1.0284748703128825,0.7536102430279391,1.000025136534774,0.9514935973130789,0.5245325677145658,2.641371314219218
ZTF18aatrkga,SN Ia,197.76088479224094,0.001992702276245717,5.251841545674534,59086.50039911515,33.958781843910515,22.556269718662044,5.610919539720003,0.991751753977058,0.9926843509118615,0.9477329301658255,0.9984187573650902,0.9054494245088714,0.5387331308512611,3.102660657959507
ZTF18aavvnzu,SN Ia,77.97316005788082,0.0007607862154365941,8.515485485721609,59327.84731310267,3.8931903998614943,26.693342879038717,6.976001851278722,1.0105284070637628,1.0101325446244545,0.952787634787066,1.0000359431258832,0.9346253639289208,0.37261983055841996,1.8808219353027937
ZTF18aaxsioa,SN Ia,128.60512717345262,0.004780569141351193,9.951199741356017,58279.05341939657,2.6393007287731503,15.487653610944822,8.14659872683215,1.0635035725682953,0.9967609175962827,0.8211362145779478,1.0000093108937977,1.0223121894673393,0.5034890634996195,0.7777000420455165
ZTF18aaybfsd,SN Ia,114.92118164808258,0.005081835088936787,5.675820680610452,58891.969552229595,2.9219215991226832,22.814743594292693,2.876747893746471,1.0281791810567995,1.032258206924208,1.0217020148791063,1.000011629367473,0.9618032530948559,0.5247922703693456,1.4106562178837132
ZTF18aayjyub,SN Ia,88.10968020866798,0.004788935397484399,11.223761622082307,58283.21949090542,2.611707211890388,24.473395708818465,3.1327556580640796,1.0282559326102567,1.0375022117544739,1.0931649974340014,1.0000147466772331,0.9575569075596433,0.521490595151972,1.6612704049818223
ZTF18abaeqpf,SN II,1957.7042818368845,0.005056537165779431,11.897781261921011,59013.0542068044,27.071856673469327,62.679528563677316,0.5223069428326418,0.9249263865099673,1.1823759277162444,1.1550602095259064,1.0005938322148413,0.8586179818233053,0.5460316930158391,1.0328553085422973
ZTF18abcflnz,SN Ia,184.64684088051285,0.00475708221375906,10.23511629793944,58296.98730751652,2.7486680363030236,24.463118048527754,4.140861842200931,1.0227879247309613,1.0384904169078668,0.9681013741602488,1.0000096512272374,0.9594822263381647,0.5214889807533343,2.1734635271753566
ZTF18abdcudb,SN Ia,25.632241157244195,0.005012628832973645,8.384376004438458,58670.05052378558,3.636205630056463,25.424972702223418,0.8904259910238064,1.0241341611716877,1.0342664092160712,0.8922123636262872,1.0000301707557995,0.9602855821237102,0.5196745627148515,1.603281850843631
ZTF18abdpvnd,SN Ia,78.25679398170392,0.005269659278660766,11.145419715574889,58404.26729054772,3.5777416791316217,18.105498059947664,17.048193200933888,1.0189130980140353,1.0257836064355903,1.115557726445517,1.0016319676473944,0.9592321121853471,0.5198828773935396,0.09707923841121216
ZTF18abebzog,SN Ia,30.55054337389512,0.004992793032071542,6.685100051945753,58305.045308939116,3.2846346304716456,37.80145199344146,2.3972998234300555,1.0293573899774138,1.0398584057116569,0.9882765685442012,1.0005625991588303,0.9524035602537072,0.522718944524285,1.3621007036606825
ZTF18abhpzig,SN Ia,192.70427433977667,0.009179757689094799,88.10800218935304,58265.697374403324,33.31488288455752,287.5277456905832,7.432371629820918,1.0248572520827732,1.0383277387868461,1.1760688730385809,0.9998989900442767,0.9580322412971654,0.5175445667429991,2.6962154837362915
ZTF18abkhcwl,SN Ia,173.9916529951558,0.0043653320481914955,8.112854940567285,58336.22864409501,3.1834986507211775,19.376069113889837,4.755138902915604,1.0253994450966792,1.0358569389564591,1.2894274647361015,1.0000218412683242,0.9529915660799043,0.5180613210051501,1.8903142014080865
ZTF18abolvsx,SN Ia,99.60758580591636,1.836601614091506e-5,184.17095603510586,58462.38020436701,29.33003535301556,218.02312919964132,4.903403949583618,1.0258108859874036,1.037185702912034,2.7794503717094816,1.0023922171966508,0.9523647325812159,0.5202020583574047,0.6435191823209532
ZTF18abpaywm,SN Ia,60.22561586989574,0.004892132772910322,12.950613284983888,58359.14598769267,3.4254110024284192,17.707160264659358,2.5587486987580847,1.0266196694642287,1.0397744281689807,0.3865208482585969,0.9999847905797239,0.9733040204018224,0.5270829049599419,0.7527601486754267
ZTF18abrqedj,SN Ia,79.74243691195717,0.009949798375891734,90.21456805661376,58360.55833638528,0.8383574664173346,289.3855994633826,6.116717754900055,1.0281592314816765,1.0338864257399878,0.6657274760559,1.0000074177562615,0.9383044106258802,0.5228713553431548,1.6050475090856335
ZTF18abtswjk,SN IIn,90.07439747398996,0.008062597548650472,79.59469932198483,58379.57077907417,7.3996779188852795,292.0972564483411,2.4081595725560216,1.0239914870035456,1.033498252189931,1.3112951686771679,1.0000566202983665,0.9503585527012071,0.5203237995835479,1.954407340084697
ZTF18abuicad,SLSN-II,20.672570394003813,0.00042793900375800715,92.41593724243405,58381.829137874316,12.439998217899124,202.0493890366202,0.7060201383248623,1.0236407164019308,1.0402527898761411,0.14004999953815034,1.0000213125010993,0.9544142561997014,0.5219090814665879,0.7978213028593307
ZTF18abvgjft,SN II,34.29795199324083,0.005713903897061383,8.086748975689044,58379.73320706225,6.318115774180437,40.27022040185669,1.9752393362319869,1.0271948533507982,1.033645728485649,0.9551127059271025,0.999987503596764,0.9552954051473391,0.5191539924779919,2.152818506912708
ZTF18abwuqcw,SN Ia,12.108002624171576,0.00011520471487346858,268.15756615539595,58639.60654708839,44.59198242664321,293.3434347235992,2.187619176689057,1.0205895952331177,1.0366384022312465,2.6152909995424904,1.0005668551944777,0.9498035444979469,0.5228635941733335,0.9962490512739486
ZTF18abznpwk,SN II,87.65294713986856,0.009707190078138226,4.116948545605849,58770.225053541086,49.67823565454556,298.09717195584824,6.37367076836318,1.0264421895410103,1.032015510005538,1.0493856474363674,0.9997207424665979,0.9564217126352145,0.5237632574503548,1.332981912929823
ZTF18acbxjaa,SN Ia,33.64206221507648,0.008751799560128452,5.647723947001441,58771.69603775212,49.32466844379941,295.77542061149177,3.4860443301489283,1.0291675313676407,1.0383807873447883,1.0959822754835096,0.9996554125651878,0.9423854497923342,0.5211993177230297,1.0194997133206072
ZTF18accnfrz,SN IIn,1061.9080515886653,0.005489227919054216,9.374061673127834,58261.56364138529,23.120444883273535,41.0402891720758,1.930930220248495,1.0289446269495213,1.014569245631018,0.9965847524885705,1.0001247294028652,0.9150427557836216,0.505738269986672,1.9388640876283203
ZTF18accpubd,SN Ia,19.140693885261108,0.009320766193973089,5.140802461059045,58781.18516275895,49.361962223246366,296.46511631089106,1.5005883098122559,1.0222894677930572,1.034086461846285,1.005288751277404,0.9999530238209757,0.9488201464086837,0.5220426680568473,1.5329537639979605
ZTF18acdvrfu,SN II,47.05248769529933,0.007448680278050212,84.77657129003876,58425.3615925765,8.767915668269534,296.1531196764755,2.2858432915527187,0.9922976068768208,1.0312084817702347,0.39450406236095337,0.9989331272775581,0.9779233696364444,0.5163880132207965,2.279390623785976
ZTF18acefuhk,SN II,29.63203136397422,0.005950256799549913,37.47556918064829,58444.64239268405,10.06257088104827,17.16238329516304,0.2038254796094538,1.0291165242072928,1.036433878978853,0.7271453835282109,0.9999643254808799,0.9540406504945551,0.5212095918101471,0.8250012756563175
ZTF18acnnevs,SLSN-II,29.04300778066488,0.0024074606541751864,71.41756507510016,58483.2646157694,26.922014236773126,60.039733920512866,0.158491024043151,1.0290561423964615,1.039062005450209,0.2213323926286282,0.9998390466538365,0.9537974787273839,0.523436598100699,0.8336026321138814
ZTF18acqrgkv,SN Ia,72.53281708835894,0.005865577914719729,16.629111496167432,59128.44109472161,2.9311223260449104,16.55020453647539,4.853116230702405,1.0373423275608662,1.0424260246083328,0.5867896614345676,0.9999914547588986,0.9687643720978378,0.5161639431934124,0.6478934430423886
ZTF18acqxcga,SN Ia,176.65248673231142,0.003896922878955452,10.775896049936847,58451.040893548765,2.7252802371210594,24.942722059184234,4.504445152487937,1.0281206126203766,1.035578887190053,1.1320150659940924,1.0000142066861315,0.9492919541438349,0.5213881300986418,2.6003373239090974
ZTF18acrdlrp,SN Ia,469.6928459203528,0.004931904995226263,6.43397826737287,58452.82596354291,1.936381371732939,26.830199903369106,7.891372637314438,1.0312165927271104,1.025351062514693,1.0671699820987537,1.0000337754396398,0.9245488505489243,0.5263722329426859,2.5810767197716897
ZTF18acrukkl,SN Ia,118.32715569397521,0.00890227637288614,45.09828390159635,58934.792024155206,49.57936155082482,298.2940305568957,9.638545104043168,1.0177745639478222,1.0458378607571996,2.2120430687657184,0.9984720178218864,0.8775112647300003,0.5168676566788638,0.39648772981241054
ZTF18acsremz,SN Ia,224.82138806645082,0.005483607431584361,11.063065509133395,59306.73524785906,2.9661480875054753,20.96412591846746,5.36839948745552,1.027346410907967,1.034376840996626,0.7975080135534607,1.000011751324537,0.951430851364663,0.5212132877399497,2.6874176997475923
ZTF18acusegd,SN Ia,259.79594433314844,0.004377052629231129,9.766104207479355,58465.96093751227,2.755792263540221,24.854578010963316,6.111558105443254,1.033334300090881,1.0402066905226233,0.6548327153478557,0.9999993988490805,0.9426458799025739,0.5214890615479979,2.2911519211590594
ZTF18acvguyi,SN Ia,77.24942559204163,0.005286022221946593,11.582288210923876,58468.99147170645,3.1768438607129523,25.404877534065434,2.414432274115305,1.0275004950062878,1.0322023814961883,0.7742857504120455,1.000022438674527,0.9550585890803929,0.521667300965102,1.9458838552426077
ZTF19aaadwfi,SLSN-II,38.827393129106376,0.0043448843766045716,55.217257717912474,58511.64296848085,16.25097776959737,50.764430478181964,0.2253062279488243,1.0259207968796684,1.032836341234157,0.5779035616494816,1.0000428663481735,0.9448661957667174,0.5231661921865104,0.8113331634553627
ZTF19aabyheu,SN Ia,224.71077234671077,0.006351865031926073,22.482817784542036,58495.08421409463,2.4733821056248555,23.2756363121687,3.9629077021916395,1.0335739627470113,1.039170863774536,0.36624066997720506,0.9999932579560711,0.9584459578011413,0.5216230465826528,1.879499543556964
ZTF19aacgslb,SN Ia,2765.320309323557,0.00374884856737749,10.925881961682009,58501.40396885877,2.2365973269386337,25.932132567744326,11.895907800160764,1.020366135417596,1.0979167884261423,0.6019490678818031,1.0000115047851357,0.8369548581465218,0.4851402229469589,4.449983646054754
ZTF19aacivvy,SN Ia,176.9000425127678,0.005733596600435828,6.033236696160266,58490.069161789,2.337165793503747,23.59596263282662,3.3261587937428594,0.9951708858088388,1.0108770953756894,1.0940246724217697,0.9999795907875667,0.8911305311144061,0.4947532222946952,2.0449787453168735
ZTF19aacomym,SN Ia,46.68881749146605,0.009792835262336066,60.3506867019923,58808.566291176896,11.357885049989621,295.2671294272487,2.4849574670907066,1.0306903485805061,1.0368998965883103,1.118890380708386,1.0000525700338811,0.9433163444149923,0.5179000447097993,0.9680759608082685
ZTF19aadgimr,SN IIn,189.49251243816207,0.002201114779308241,25.583026257203972,58501.71331365367,3.817293155757759,52.38023719823558,5.496117552417517,1.027549292185113,1.0351064414756332,0.5752781620694305,1.0000565602290488,0.9523867662292189,0.5188589767759771,1.4986860715854413
ZTF19aaeopgw,SLSN-II,22.95132148910237,0.0012728380800776256,55.029679022004856,58520.81348355265,14.471707213592506,91.83487440406489,0.19618517999872775,1.0246665544745563,1.0368077576788863,0.4494303495687079,1.000076942062733,0.9437296875535814,0.5238878285641411,0.8809030158693207
ZTF19aafljiq,SLSN-II,67.29336806566674,0.002118656431724015,58.40105099578282,58558.83720936477,28.267123960707202,86.92584156856509,1.1409832731639895,1.0298541854742083,1.0345680879553498,0.09658343244566757,0.9998871915416203,0.951009881085928,0.5230676664944386,1.531624695424461
ZTF19aagmsrr,SN Ia,505.5041394982354,0.002475824155654008,4.237085882252389,58720.444840905184,48.522696468580044,14.166298550710508,18.70713471403932,1.0232898904824346,1.0369408038750727,0.9666311358558464,1.003233915891112,0.9602932532254791,0.5241340857611998,0.7113563861113221
ZTF19aailepg,SN II,64.38474591900896,0.00965322387553422,93.39121210964863,58574.43397762823,45.588486270873226,109.03369797566408,1.3986128031074003,1.02659248423361,1.0329565447275606,0.7084035202280019,1.0014252716195169,0.9529715327007628,0.5216994267418876,0.8243785317003816
ZTF19aailsvf,SN Ia,1247.557693514805,0.005461134982220117,6.69430313741714,58274.83492424332,18.53913871852166,124.46856180751598,5.0695986944504146,1.0183530565162235,1.0010576613072748,1.0360863929527762,0.999750024750066,1.0354528269061087,0.496958615680995,1.5391618420027995
ZTF19aajxwnz,SN Ia,494.0114811325044,0.004473411011522757,11.746411773419942,58534.40350974686,2.078127422426972,28.834638739106683,12.188433396023722,1.0314999812211356,1.0298743365136724,0.8637813528765004,0.9971213089598927,0.9587600438021997,0.48310182957507136,5.478839673334933
ZTF19aakzwao,SN Ia,259.94849432693195,0.004540408708898462,8.741324552216552,58547.33042474279,2.619269601641583,25.56373433136301,4.6849854861601825,1.0287798344139394,1.0310286563136404,0.6991674481163904,1.000005112555136,0.9419023108739887,0.521083981264479,2.5759724950657032
ZTF19aalvaxt,SN Ia,216.3306858258703,0.0037180582986961405,11.720721852140194,58556.02536900465,1.060669371189013,26.206064597781044,4.5568282928203825,1.0254618059029466,1.0497428117282184,0.5444137723520123,1.0001212438595186,0.9547362411685374,0.529706041422161,2.6686253855971938
ZTF19aamhqej,SN Ia,432.52864036000494,0.004819558560452927,13.331704569032887,58561.76917558053,2.5139950467185725,21.672352813607127,5.644675309687058,1.0176765482260217,1.0345287604377986,0.7441949568842038,1.0000067659547969,0.9829688255224496,0.5232934165017612,2.4862979403662533
ZTF19aamjvie,SN Ia,117.07054260221571,0.004601370379638075,6.559741204597909,58558.29139780936,3.8334890970978908,21.375514885089775,3.8786438827504495,1.0275216488263965,1.0364149470762363,1.2291185424465967,1.0000354314073623,0.9573072404943392,0.5235115931740157,1.7364424976727015
ZTF19aamkfvy,SN II,28.430046190653236,0.005901895698948484,82.14573910290864,58555.06486401805,5.0391037584106595,46.01968865755629,0.4783968386673557,1.0240066789097,1.0319071225118428,0.465619460419067,1.0005221665521988,0.9469497370877531,0.521452450065686,0.996595933474703
ZTF19aampllw,SN II,238.16286293966596,0.004960879677910282,6.891421518164497,58557.33468078388,3.5124936127993793,52.766138394258064,5.867984752735319,1.0262118964244387,1.0300656043630783,1.0396600506529912,1.0001316954248283,0.954708974515392,0.5243076156253261,1.9622763822046432
ZTF19aamrais,SLSN-II,30.3397590786703,0.0038773391006362724,63.348699213693564,58571.89390092937,13.856461286648575,62.81911386432725,0.18094512151193143,1.0248062453020323,1.0394127075059956,0.17611165154143213,0.9999705092017415,0.9503475665491155,0.522079398581052,0.8526250224803948
ZTF19aanbojt,SN Ia,103.67364253952,0.005243531296024579,4.927980717969695,58569.53906190791,8.056681463758887,16.16540931226127,4.801232563170041,1.0234577631578572,1.0375037973018217,1.0808627834866371,1.0001171552889487,0.9540149612649611,0.5183618006290057,1.2499305476476452
ZTF19aanhhal,SN II,41.143623931027314,0.003715420655908623,100.30208790850345,58540.686379624814,13.553924124456348,69.96012242549666,1.0367304324826017,1.0331694203772388,1.0292711062339734,0.6076680247384448,1.0004540331555822,0.9471034404761167,0.5238754832979944,0.8191042003390155
ZTF19aaniore,SN II,23.462769083869304,0.001182476881093268,80.48708124327328,58567.29754152964,2.3973209867666236,64.99140235425233,0.4117108907070579,0.9192358775159205,0.9516385432627896,0.22617122009712942,1.0000289186869022,0.6213423644350814,0.471348367966015,0.9335206069910224
ZTF19aanramr,SN Ia,60.819277589862594,0.0036691513419246885,11.896719279362333,58576.459829753716,2.927690119849263,22.439003801280055,2.4649261553440764,1.045833394990325,1.0316529333011517,0.5939400483674344,1.0000112536287078,0.9531473588131107,0.5214949520617587,1.8924221226571634
ZTF19aaozsuh,SN IIn,75.46457164166827,0.00830461590688422,31.857551729166687,58581.497404164766,3.707063501818924,19.879604191254778,0.42123558536525185,1.0284671555891296,1.03400830562418,0.7511622525585825,0.9999835594428468,0.9326340190778475,0.5214912934130465,0.8065896002640343
ZTF19aapafit,SN II,110.20427687866801,0.009787161818936616,91.7408359158097,58619.95646045729,40.32482864574686,75.9125628942794,2.7933114188822987,1.0257346004575816,1.0281954037625185,0.6406480587278587,1.0011620112732098,0.9524548077558581,0.5198118192527461,1.1701541783300304
ZTF19aapafqd,SN II,37.48640489975306,0.0068246605316345955,84.30602749289662,58601.107717575556,10.018294441800979,47.114263667523616,0.2177100629831206,1.0308255091212102,1.0374925593204671,0.2534365628768557,0.9999010881485109,0.9617779224200058,0.5215052789674628,0.8387200576271361
ZTF19aapwrwg,SN Ia,102.97097737949147,0.009626181343195463,90.97680044924681,58969.24730296862,38.182187075224554,229.74611632478198,1.2707646602675937,1.1100566664088178,0.9991352671779865,1.0444549036251374,1.0002293059820682,0.7257597902384991,0.5251812786110344,1.2757976146860774
ZTF19aaqrime,SLSN-I,14.207480048897313,0.0006774817049403115,61.38131986211053,58600.826025961214,31.799602927132625,57.15474416100342,0.11030647569372132,1.0243792070159214,1.0331694411160373,0.2684520645961046,0.9995190673247172,0.9471426671612515,0.5204854262663161,0.883866847048209
ZTF19aaqtyku,SN Ia,114.2122030924009,0.005333931034290281,6.919358737232235,58679.58524742475,3.0749571687896573,15.117285587197138,17.857005250385328,1.032781719902767,1.034514376884955,1.0397034249195758,1.0016082110015445,0.9516213996549885,0.5256093064134552,0.15984798369210784
ZTF19aarphwc,SLSN-I,31.56689550459,0.009691819308368967,74.29575763707439,58619.65382338625,12.487454710457795,23.77697816574738,0.14810018737548614,1.0284771220894067,1.0376920191983583,0.6290020514308511,1.0000392946718626,0.9550995120105314,0.5264719164026581,0.8650000099367241
ZTF19aatgwhs,SN Ia,86.53818655392064,0.0032405325616688572,12.86280082271293,58609.35463736922,2.313447226229077,22.515326661034074,2.4828723808093316,1.028862386741297,1.0468383012168498,0.5685962686769894,1.0000144665373814,0.945805240634247,0.5192216975517525,2.075135266714694
ZTF19aatlmbo,SN Ia,1528.9740679817628,0.002398573453157054,8.410694302162195,58611.3193243371,2.1292127617351317,21.67004476870389,11.058859592390732,1.0268739736714436,1.0299957747556368,0.5295736687075228,1.000003854444918,0.9467894749633222,0.5185619789345319,3.867656673963176
ZTF19aaujzqh,SN Ia,140.31628104780037,0.004696528885106921,7.479835119329627,58716.74939763633,4.456690532664023,13.510631425407272,14.642662858986778,1.0267503353324057,1.0448773451421645,1.0148125418593845,1.001574620121056,0.9600898175157199,0.5258138752238846,0.3028397351154779
ZTF19aauoiow,SN II,192.23760036477796,0.007548439066603907,115.78771189010206,58610.969090738945,12.460833196819966,99.47093002426305,2.299447328666839,1.045827134236708,1.096685987808483,0.9876054184884115,1.0008907989661004,1.0571166130005951,0.4975248287501747,2.068234270054673
ZTF19aaurhox,SN Ia,40.34907684870953,0.00506787020453262,7.617083066785412,58622.239534580054,3.45677541842642,25.661982281823096,1.565392659570528,1.0287186625832296,1.0336370237139572,0.9636228018646169,1.000020188643421,0.9602422840921319,0.5217961109391619,1.8209962217196525
ZTF19aauxxgk,SN II,104.91067438061066,0.0036449001153293094,1.7680234705805629,58636.04197890579,15.01032338663019,38.52316906145091,3.1026816625709692,1.0303994540758312,1.0110752295172556,0.8844070799004184,1.000545292319973,0.9150878624122301,0.5347124496005926,1.5359566141521783
ZTF19aavbjfp,SN II,30.113999588644738,0.004373116510596784,70.31270118723813,58617.70375539755,8.8130391650379,66.60125623489233,0.2846272585215641,1.0269562999568698,1.0253074969103984,0.7328216002168633,1.0005631921473102,0.9457048577456945,0.5174613238964109,0.7714638475498995
ZTF19aavhxby,SN Ia,218.46876160322637,0.0049617382656732085,11.977762461634196,58632.24354484698,2.4941800866792154,23.187197721370104,5.5810596652761015,1.0255942313168034,1.03673920767217,0.7379628849107206,1.0000028670168124,0.962741096765502,0.521573484944512,2.2895694817026335
ZTF19aavhzsc,SN Ia,74.12229322804984,0.004323509991397171,10.906279009292081,58631.75952800054,2.3334897924190163,17.79803845684409,2.353201514230956,1.031127454449864,1.0251330989462892,0.5480825739677522,1.0000063630998175,0.9474344159325024,0.5259555501196069,2.1503395413502853
ZTF19aavissk,SN Ia,83.19780970952557,0.004963854173399416,7.838242213428607,58627.68349973472,3.564925469551296,25.215825101603354,2.115092534584702,1.0214832764157717,1.0371472209991217,1.0628745213252229,1.0001073270436514,0.9468287836194751,0.5237278887105759,2.3845598035940965
ZTF19aavnwxf,SN Ia,75.91897031705028,0.005286190125941485,5.641177898718282,58636.96538385819,2.9534896475149583,19.146629090589467,2.56654488781687,1.0205388120985492,1.0334103545764326,0.9630058490694773,1.0000223918949345,0.9551083846493189,0.5223864421674249,1.6008129298554896
ZTF19aawfbtg,SLSN-I,37.043451092642826,0.003916350686016834,57.0987153042965,58655.60221891835,11.559054853841156,41.1207707071314,1.314769540147171,1.0327755322437022,1.02948707115649,0.6710974310186322,1.0000323616047961,0.9521947087608276,0.5229263513088274,1.1761932792191736
ZTF19aawgxdn,SN II,26.056499012549498,0.002133085811136127,98.18395142192938,58634.931751376826,0.3702746844336241,59.38499263469438,0.7065518893584524,0.8817099580164753,1.4543182458577686,0.14198046180133161,1.000150567406544,0.7874706944934127,0.5222750402390771,0.9752146773578827
ZTF19aawlgne,SN II,55.803900233511754,0.009004306933699302,7.2253538242059525,58733.22647424971,48.745564392246735,295.7706439472867,8.429243927973591,1.024633946797765,1.035306495337935,1.0214257209260604,0.9994955863662469,0.9468770311766534,0.5226448840989968,1.3166188301835675
ZTF19aawmkja,SN Ia,88.79730546981995,0.005135682619549214,14.053816258096337,58639.92601245994,2.5885960321847907,17.55818239258838,3.421985943134706,1.02851895751188,1.0342228402209266,0.7425103736044685,0.999998352815932,0.9504206430649316,0.5238136745830194,1.1781054539168214
ZTF19aawqckx,SN Ia,101.11372753596198,0.002963730750561548,9.057358357134703,58642.18753437982,2.3468013986369014,20.758913886243967,2.9644435488204497,1.119951537137512,1.2067394500554247,0.6847219924563734,1.0000015309268357,0.9135955823983893,0.5208158190247165,2.292963392565711
ZTF19aaxfzao,SN Ia,66.47037212837576,0.00375389121759723,14.172006788728387,58643.49965745688,2.743393594557081,25.518821029087572,2.635805751455558,1.0272495100954524,1.0359122520875923,0.5434375701084035,1.0000083697766642,0.956627073935258,0.5257014149448181,1.732013610679208
ZTF19aaycomi,SN Ia,107.1896151818463,0.004113558356986496,14.084439187015937,58646.00854372325,2.28216914450796,20.746226929514165,3.3529391704198073,1.0115345396426398,1.037844027187734,0.5166652103451339,1.00000476207149,0.9575663419363643,0.52306168316319,2.128042305576874
ZTF19aayfaum,SN Ia,196.1454914543421,0.006150502611338774,11.292163927171627,58770.73789623064,2.4561502360872907,17.1077721609277,20.472685909025188,1.0314532818701143,1.039698134943481,1.119393841433911,1.0020654596262366,0.9587192293866478,0.5222481491436309,0.2706891500736377
ZTF19aaynsyd,SN Ia,970.6545622215158,0.009847228486293946,67.88783056548087,58564.93287496036,46.98936024219505,25.639484200447114,3.9800211659683136,1.1259331844422902,1.1521217362307872,1.4476073321787393,0.9999963031082948,0.654197019355786,0.5012421385788379,1.707588229731969
ZTF19aayqait,SN Ia,26.226238539968833,0.005327351763501748,7.8017954814070505,58646.54068539689,3.232797258035241,15.264988792108653,0.6832886986892708,1.0273617875651255,1.0413013960104625,0.8811002722094231,1.000009427831178,0.9597268460635571,0.5247165418651585,0.8898739776333389
ZTF19aaywazj,SN Ia,3179.5390297851823,0.006046459310507471,12.269723085823177,58567.450088126294,22.426365050700156,22.422492690869767,1.9758409975388698,1.0639313740794358,0.998437834207847,0.8996802259349259,1.000346905111412,0.8777570435062978,0.5434700909949634,1.2204001535412872
ZTF19abbnamr,SN II,217.64354687226114,0.009374471178933466,50.743844100289905,58716.2925270447,37.63275953881421,11.606136983156427,4.430662779409731,1.0274992743387177,1.0377572070965342,1.0196039836756003,0.9979275740140745,0.9518428749010113,0.5208857901340234,2.189911419499122
ZTF19abbwfgp,SN II,88.584587039379,0.00666476828676681,82.12127850816171,58662.13108004865,3.2365515106612834,38.11831573398756,1.0770728609531492,1.060889339151888,1.1134925105999955,0.26358137839310797,1.0000983221232098,0.929953723352267,0.5019680000612459,1.0838479305816304
ZTF19abbxykm,SN II,52.98702305673508,0.00911440403085871,69.49126231820597,58672.9627101805,5.8800919355082195,33.98569191231675,0.14930526391977156,1.0317098406678897,1.0309910559329607,0.612235713285912,0.9999864458629172,0.9562590138453699,0.5238050503641181,0.8274313972275442
ZTF19abcejfo,SN IIn,899.7498231673579,0.007435249082913271,62.827675073410425,58133.07186523946,23.377369063919026,180.63333298720667,0.25222066274446864,1.0241065775085225,1.0379134220859152,1.3325173003667747,1.000443508048882,0.949402172817069,0.5087091162259849,0.7379843296093596
ZTF19abcekty,SN II,293.45442411587976,0.004946173022459678,2.886276236571666,58878.105722143075,0.7003759807555447,32.10561393841104,25.53584867451283,1.0356618259185029,1.048587089287539,1.0036816055817943,1.0037715382287484,0.9534180017981708,0.5246717100729512,0.3328293677279289
ZTF19abctxhf,SN II,26.745462378301234,0.001869384531384794,18.318307442445835,58667.506489522566,15.355128192189278,13.323759215522667,1.0899639763348872,1.0243710080085937,1.0442680241759834,0.39486213348887655,0.9999478977464779,0.9569475269975968,0.5232786922159279,0.4089321273110915
ZTF19abcvrpm,SN Ia,25.023961641721925,0.005413335936262838,5.476521847649028,58673.77352725588,5.0912700543311065,18.514682564659836,0.16789480049718486,1.026455433013659,1.0386308701385425,1.1517744159547039,1.0000529730105168,0.9629658810269497,0.5244215205779107,0.8580964118745544
